Wall time,Step,Value
1607224532.90495,2587,27.0
1607224537.8520272,2590,30.0
1607224539.3777974,2591,28.0
1607224540.9001207,2592,28.0
1607224542.54061,2593,30.0
1607224547.2472737,2596,29.0
1607224553.9199092,2600,33.0
1607224557.3714957,2602,33.0
1607224563.6531184,2606,31.0
1607224565.2899175,2607,30.0
1607224568.5289147,2609,31.0
1607224570.3703537,2610,34.0
1607224578.595092,2615,34.0
1607224595.3284554,2618,32.0
1607224596.862567,2619,28.0
1607224600.2601323,2621,32.0
1607224603.4135365,2623,29.0
1607224606.751563,2625,31.0
1607224608.4039094,2626,30.0
1607224613.178541,2629,29.0
1607224614.7992945,2630,30.0
